transaction_id,customer_id,product_id,sale_date,quantity,total_price,sales_channel
TRX-a9c41d8a,CUST-8f486c48,PROD-2abcd61c,2023-04-02,1.0,55.62_close,In-Store
TRX-f160b25e,CUST-63a86b1f,PROD-dc20bad9,2023-05-28,4.0,1309.48,Online
TRX-592ad05c,CUST-930dc712,PROD-0fd413f5,2023-12-16,2.0,330.58,Online
TRX-4a52835b,CUST-c3487012,bed,2023-05-08,3.0,202.08,Mobile App
TRX-9ce96cba,CUST-c27944bb,PROD-6457a4c9,2023-02-22,3.0,643.59,sort
TRX-42956db3,CUST-0c31280c,PROD-05ea6747,2023-08-14,1.0,477.49,In-Store
TRX-72b3a64b,CUST-d38e48be,PROD-dbe6af82,2023-02-17,3.0,1113.45,In-Store
TRX-ad8bc676,CUST-fc1056f6,PROD-9cd316c1,2023-03-05,1.0,349.52,president
TRX-9c1200af,CUST-0a7ccc7d,PROD-d51caf45,2023-06-28,3.0,413.52,Mobile App
TRX-2dd8890d,CUST-2b6fd825,PROD-38e2b395,2023-03-05,1.0,235.03,In-Store
TRX-88cb10a0,CUST-c657a6b2,PROD-059880c0,2023-12-24,2.0,813.18,In-Store
TRX-1a71ddd4,CUST-f72bda0e,PROD-93772a17,2023-01-21,3.0,202.08,In-Store
TRX-e901b398,Sound he return.,PROD-f6575c31,2023-02-15,2.0,341.58,In-Store
TRX-552c1e7b,CUST-e1a25add,MISSING_DATA_bf4eddfe,,2.0,,MISSING_DATA_f95c4e8c
TRX-660ceb15,CUST-e6dcad72,PROD-5fa26e49,543,3.0_NOISE_guess,1224.96,In-Store
TRX-38b54276,College against.,PROD-2a8518e4,2023-04-13,1.0_perform,420.11,Online
TRX-895d479f,CUST-87872081_enter,PROD-cc0b1ebd,2023-03-25,3.0,1328.43_environmental,In-Store
TRX-3918fba0,CUST-548dabad,PROD-3768b8e9,2023-07-29,2.0,266.74,Online
TRX-d40e6655,CUST-03a6cf73,PROD-e1ae7b0a,2023-03-10,1.0_NOISE_study,16.7,Mobile App
TRX-678d3c9a,CUST-bbd79c5b,PROD-c98170c5,2023-07-07,2.0,600.06,Online_NOISE_daughter
TRX-cd623e1c,CUST-bfbca7da,PROD-98007429,2023-01-10,2.0,99.72,Mobile App
TRX-f8ee0258,CUST-3a228768,PROD-1b2771e8,2023-02-18,3.0_financial,870.84,Mobile App
TRX-5a9c08a1,CUST-d0d2de39,PROD-dbc1079e,2023-08-06,1.0,458.47,Online
TRX-0625e643,CUST-d1bc1e22,PROD-194245bc,2023-08-18,3.0_southern,140.76,Mobile App
TRX-f1864ae8,CUST-75d2ea6c,PROD-db1f16a0,2023-09-18,2.0,784.28,In-Store
TRX-9623e8b5_break,CUST-b01b406e,PROD-8983ddef,2023-05-24,1.0,94.87,Online
nan_white,CUST-1e6ede49,PROD-38e2b395,,MISSING_DATA_758eecb2,nan_itself,Online
TRX-8268e4e6,CUST-55dcaf22,PROD-2199b8ed,2023-07-27,3.0,168.42,best
TRX-248db2e2,CUST-d07636a0,PROD-bf4bf62e,2023-11-18,2.0_NOISE_car,639.2,In-Store
TRX-d5de6478,CUST-4f8b9500,PROD-29be8f62,2023-03-31,2.0_bar,417.1,Mobile App
TRX-41149d83,CUST-44b3df4c,PROD-f6575c31,2023-06-23,1.0,170.79,In-Store
TRX-b2b3b401,CUST-e7c87360_go,PROD-d660ca49,2023-09-21,1.0,264.88,Online
TRX-ad743d5f,CUST-599da45e,PROD-e448012c,2023-11-16,2.0,508.2,Online
TRX-4e54d0e8,CUST-5ebc7dcf,PROD-d660ca49,,MISSING_DATA_9ed88b25,MISSING_DATA_ba2f5ada,
TRX-c24639ed,CUST-a2594dfa,PROD-01aaa947,2023-01-31,2.0,863.52,Online
TRX-7991f96d,CUST-e192f57b,PROD-872b117f,2023-09-22,3.0,172.86,Mobile App_NOISE_official
TRX-5da42c1c,CUST-0e20e892,PROD-dbe6af82,2023-10-12,2.0,742.3,Online
TRX-7cb8a4bf,CUST-73ba9d87,PROD-9f6cd8f7,2023-02-06,2.0,574.72,In-Store
TRX-00ce733f_door,CUST-079e374d,PROD-81dbf539,2023-08-20,1.0,378.66,Mobile App
TRX-12610cda,CUST-6fdd43c9,PROD-2a8518e4,2023-06-15,3.0_NOISE_his,1260.33,Mobile App
TRX-872d2f1e,CUST-d29b898f,PROD-7e8869a4,2023-08-13,1.0,309.74,Online
TRX-e5      ,CUST-a59d90e2,business,MISSING_DATA_c61d699a,1.0,165.29,Mobile App
TRX-812b839c,CUST-a6b8f70c,PROD-e84ae8eb,2023-11-01,3.0,200.34,In-Store
TRX-36c18951,CUST-167b41c5_sort,PROD-1789945f,-160,3.0,178.14,Mobile App
TRX-40e8ac9e_popular,CUST-5dfd3b2d,PROD-54f71b57,2023-12-27,3.0_pretty,1066.47_purpose,Mobile App
TRX-10242a81,CUST-5f9d647a,PROD-01aaa947,2023-11-18,1.0_NOISE_popular,431.76,Online
TRX-298ea9e0,CUST-3c6ee7a9,PROD-7e8869a4,2023-05-09,3.0_somebody,929.22,Mobile App
TRX-16652fa6,CUST-cfccf64c,PROD-72ca2c78,2023-06-02,2.0_one,101.24,Online
TRX-53941247,CUST-18f41230,PROD-fe031249,2023-01-06,1.0,121.99,Mobile App
TRX-b9f895ba,CUST-97e359fd,PROD-2f1bd0f2,2023-02-22,2.0_thank,884.98,Mobile App
TRX-07fef277,CUST-9      ,MISSING_DATA_0d3868fd,-997,2.0_forward,49  _set,Mobile App
TRX-d25494be,CUST-2ea61af2,PROD-70cf5b35,Prepare edge there.,4.0,656.12,Online
TRX-5b933f3e,CUST-00eeec5c,PROD-5fa26e49,2023-07-28,3.0,1224.96,Online
TRX-bc047d74,CUST-34ff187f,PROD-7e8869a4,232,1.0,309.74,Mobile App
TRX-db1c0370,Region church game.,PROD-985b28cd,-716,2.0,546.34_claim,In-Store
TRX-c351e3a1_board,MISSING_DATA_45c53155_stand,MISSING_DATA_31724caa,,MISSING_DATA_8fae6576,974.2,Online
TRX-670c5e3e_kid,CUST-083d54eb,PROD-dbe6af82,846,1.0,371.15,In-Store
TRX-121b3c22,Here majority.,PROD-7b8f5bfc,2023-01-24,4.0_knowledge,1064.56,In-Store
TRX-6c88c8cf,CUST-0c4b5de9,PROD-efff9037,2023-07-26,4.0,588.32,pretty
TRX-d5612032,CUST-48c354db,PROD-b8112728,2023-07-12,3.0,98.28,Mobile App
TRX-36962f2a,,PROD-d7886909,2023-03-09,3.0,168.0,Online
TRX-983d1b4f,CUST-b09a3eff,PROD-7fc1a68a,Film may.,2.0,424.36,Mobile App
TRX-1b988bfd,CUST-d6934080,PROD-ebf8a1ae,2023-10-24,2.0,300.82,Mobile App
TRX-9b93f243,CUST-fc769d3a,PROD-e448012c,2023-11-11,3.0,762.3,In-Store
MISSING_DATA_56abb73f,CUST-2e79b3fb,MISSING_DATA_e8d697e5,831,,26.92,Online
TRX-8d      ,CUST-9103bf44,PROD-6bb311f5,2023-06-25,3.0,880.92,Mobile App
TRX-321591e8,CUST-b5599bb9,PROD-c994412b,2023-05-12,4.0,359.36,Mobile App
TRX-f4cd7019,CUST-defc3d1c,PROD-7e8869a4,2023-06-13,4.0,1238.96,Online
TRX-70014892,CUST-f8acce4b,PROD-a7e8c7dd,2023-07-07,4.0_NOISE_coach,1903.4,In-Store
TRX-a96da281,CUST-54ad7234,PROD-206a28be,2023-10-13,2.0_NOISE_common,963.4,Online
TRX-ed91a065_brother,CUST-429e5c84,PROD-315cc0f9,2023-08-05,4.0,1382.08,Mobile App
TRX-265f36b2,CUST-5edda016,PROD-99d0aa4a,2023-03-06,1.0,181.54,In-Store
TRX-19a2e6e1,CUST-bfadfd68,PROD-8e56bce7,2023-08-04,MISSING_DATA_5c348929,,enter
TRX-bc4aebe5,CUST-3db9d759,PROD-f9a58074,Start Mr baby.,1.0,147.17,Online
TRX-c4440ed9,CUST-c06bdd53,PROD-8f26b7c2,Turn however.,2.0_call_NOISE_threat,466.54,Mobile App
TRX-c2939bcc,CUST-c36bf444,PROD-c23e242f,2023-01-21,4.0,1852.4,In-Store
TRX-a7d7cd15,Employee simply.,PROD-6457a4c9,2023-02-08,1.0,214.53,Mobile App
TRX-07a1ef55,CUST-6e19b34e,PROD-194245bc,2023-03-26,1.0,46.92,In-Store
TRX-7885a003,CUST-8e25e5b6,PROD-bdd3040b,2023-02-18,1.0,89.2,Mobile App
,MISSING_DATA_ebfa4f2a,,2023-08-26,2 ,63  ,
TRX-02ef2303,CUST-1fab698a,PROD-059880c0,2023-04-09,2.0,813.18,In-Store
TRX-3d970296,CUST-55e8a44c_apply,PROD-b5a7bd94,2023-01-02,nan_NOISE_shoulder,151.65,Online_NOISE_author
TRX-067fde37,CUST-12bdf682,PROD-8983ddef,2023-08-17,2.0,189.74,Online
TRX-9648e925,CUST-f45e0259,PROD-234181a1,2023-09-27,3.0,498.9,In-Store
TRX-8597408f,CUST-0d3e315f,PROD-1789945f,2023-12-03,2.0,118.76,Mobile App
TRX-a7104b15,CUST-2b01a2bd,PROD-a10d78a4,2023-03-15,3.0,1334.19,Online_NOISE_traditional
TRX-067fae2a,CUST-b4cb3b00_director,PROD-2abcd61c,2023-10-28,2.0,111.24,Online
TRX-a55bc3d0,CUST-81a58746,PROD-dbc1079e,2023-04-10,2.0,916.94,Online
TRX-6830c67e,CUST-15cf2fbd,PROD-4b745662,2023-07-04,1.0,18.13,Online
TRX-b0fcf93c,CUST-31c0a835,PROD-4a04b3bf,2023-05-23,2.0,173.3,Mobile App
TRX-477d4239_within,CUST-2e29d031,PROD-bb171422,2023-12-01,1.0,51.21,Mobile App
TRX-3f2a07c5,CUST-5054e3a8,day,2023-06-21,3.0_NOISE_production,1096.8,In-Store
TRX-1bb31940,CUST-70632899,PROD-e5586dc8,2023-04-24,2.0,115.72,Mobile App
TRX-f814938f,CUST-dfdaec26,PROD-3a722d58,2023-04-12,1.0,348.56,Mobile App_NOISE_father
TRX-53356305,CUST-00a45d6f,PROD-b5a7bd94,2023-09-12,4.0,202.2,Mobile App
TRX-fda34a51,CUST-0ad0f093,PROD-206a28be,2023-11-09,2.0,963.4,Online
TRX-ba403524,CUST-9892aba0,PROD-6c0ac5ae,2023-12-19,4.0,512.52,Online_NOISE_energy
TRX-9a93294d,CUST-d71205c5,PROD-ac904d51,2023-10-27,2.0,619.62,Online
TRX-b191c788_unit,CUST-c8f8e7bb,PROD-9f6cd8f7,2023-03-10,3.0,862.08,Online_NOISE_wind
TRX-9850d958,CUST-5fdfe23b,PROD-9cd316c1,2023-08-22,4.0,1398.08,Online
TRX-c6ff5fe2,CUST-71a99b28,PROD-e6000f71,-798,2.0,513.08,Mobile App
TRX-b45d4c19,CUST-c46acc29,PROD-e84ae8eb,2023-05-11,2.0,133.56,Online
TRX-7ee3d3aa,CUST-80c3e684_include,PROD-b75bd875,-299,3.0_NOISE_whole,516.42,Mobile App
TRX-0ae4759d,Prevent nor draw.,PROD-df871af7,2023-01-25,3.0,789.45,Online
TRX-b5ed0646,CUST-9c39c5d6,PROD-67583010,2023-06-12,3.0,497.46,In-Store_NOISE_modern
TRX-4eedac11,Control support.,PROD-9cd316c1,2023-05-10,1.0_leave,349.52,Mobile App
TRX-62b39078_environmental,CUST-5f21a41e,PROD-d6ce3745,2023-06-21,4.0,1623.92,In-Store
TRX-6d5a6388,CUST-e68fa662,PROD-6457a4c9,-839,4.0,858.12,Mobile App
TRX-83f4be54,CUST-268c17e1,PROD-7656979d,2023-04-20,1.0_NOISE_like,119.89,Mobile App
TRX-c0a0ebbd,CUST-4b015a87,PROD-004aea84,-300,2.0,286.12,In-Store
TRX-4b9dd066,CUST-6d591460,PROD-c994412b,2023-06-11,1.0,89.84,Mobile App
TRX-7d9348c9_fear,Marriage anything.,PROD-9caba23d,2023-09-12,2.0,362.22,Mobile App
TRX-db60061e,CUST-d8c91485,PROD-a238a58e,2023-11-19,1.0_plan,81.0,In-Store
TRX-3738dcbd,Movement happy.,PROD-9cb87b25,2023-11-09,2.0,214.74,Online
nan_tend,CUST-4      ,four,2023-10-26,4.0,1761.32,Mobile App
TRX-69ebf57b,CUST-86a702f0_many,PROD-0907687f,,MISSING_DATA_92a45e84,MISSING_DATA_3dedb65e,Onl   
TRX-287f6670,CUST-a448ff1d,thought,667,3.0_something_NOISE_window,1372.35,Mobile App
TRX-be406ae5,CUST-25374b08,PROD-07397f5f,2023-03-26,4.0_NOISE_page,144.84,Mobile App
TRX-f5ad55b6,CUST-f8e8912f,PROD-67583010,2023-10-05,1.0_NOISE_coach,165.82,In-Store
,CUST-0345cc03,PROD-4      ,,1 ,86.65_street,Mobil     
TRX-4f6cdc86,CUST-b44dd782,PROD-ac904d51,2023-04-08,1.0,309.81,In-Store
TRX-44c21533,CUST-3a355bec,PROD-bdd3040b,2023-04-25,4.0,356.8,Online
TRX-638433c8,Way wind difficult.,PROD-c1ca4f49,2023-09-18,3.0,1169.46,In-Store
TRX-b6c3ea0f,CUST-315b530f,PROD-750bacc5,2023-11-24,3.0,1304.79,In-Store_NOISE_huge
TRX-c560cbcd,CUST-752e8aa9,PROD-93772a17,2023-02-09,4.0,MISSING_DATA_35dabd4b,forward
TRX-fad5f369,CUST-44f8b2eb,PROD-2ba0c741,2023-07-09,3.0,1069.08,Mobile App
TRX-b2d36577,CUST-a1817e46,PROD-72ca2c78,2023-06-16,4.0,202.48,Online
MISSING_DATA_60cc5723_conference,CUST-1      ,PROD-0da72be9,2023-     ,3.0_NOISE_right,,
TRX-739e3700,CUST-8f5e3e11,PROD-94ecd274,2023-01-16,3.0_rock,1123.74,during
TRX-d6      ,MISSING_DATA_6f0c7300,,2023-12-18,4.0_NOISE_century,429.48,Onl   
TRX-6d325cac,CUST-3c084ccf,PROD-0      ,2023-     ,1.0,MISSING_DATA_15380014,MISSING_DATA_3ed353f8
TRX-4365016a,CUST-cc483565,PROD-dbc1079e,2023-10-09,1.0,458.47,Mobile App
TRX-b12c420a,CUST-5c00ecad,PROD-ef9b7568,2023-06-10,3.0,1449.48,In-Store
TRX-971c8400,MISSING_DATA_dcec6ac1_market,PROD-059880c0,2023-08-23,2.0,813.18_section,Mobile App
TRX-56408dc0,CUST-43809e8e,,,,619.48,Online
TRX-8c8c8a31,CUST-0cb9ef78,PROD-eadbc962,Reason at wind.,4.0,438.0_somebody,Online
TRX-8ec34f73,CUST-ec9a9a7a,PROD-29be8f62,2023-05-14,2.0,417.1,Mobile App
TRX-9c5d93eb,CUST-5b9fa67c,PROD-29be8f62,2023-04-16,4.0,834.2,Mobile App
TRX-ed2268ae,CUST-9bad7274,PROD-93772a17,2023-03-13,4.0,269.44,Mobile App_NOISE_each
TRX-349e84c4,CUST-c23c5350,PROD-cfa821be,2023-09-04,2.0,325.48,Online_NOISE_trip
TRX-00c4b299,CUST-1c98b552,PROD-b5a7bd94,2023-03-11,2.0,101.1,Mobile App
TRX-34a28824,A student anything.,PROD-1f031ffb,2023-01-26,3.0,299.61,In-Store
TRX-7fb32ebb,CUST-0f80113e,PROD-874248ca,2023-10-05,3.0_most,855.93,In-Store
TRX-8a24b753,CUST-ec5510a9,PROD-33b7d5ed,2023-04-14,2.0,635.0,Online
TRX-9a15694b,CUST-b      ,PROD-7      ,2023-     ,,MISSING_DATA_cbaa1d97,Mobile App
TRX-c7ba23f0,CUST-c82a10e2,PROD-315cc0f9,2023-09-08,1.0,345.52,In-Store
TRX-1b080aed,CUST-7cdfba84,PROD-cffcce8c,2023-09-26,2.0,165.12_describe,In-Store
TRX-c38fb04e,CUST-d6ae2219,appear,2023-02-03,3.0_NOISE_skin,151.65,Mobile App
TRX-48b13b07,CUST-0af8146c,PROD-48bda8f6,2023-04-30,3.0_when,597.57_full,Mobile App
TRX-88bde503,CUST-44509b73,PROD-33b7d5ed,2023-07-11,1.0,317.5,In-Store
TRX-77      ,CUST-a51eda56,PROD-f      ,2023-     ,,365   ,Online
TRX-604eebf4_Democrat,CUST-6d4fdf85,PROD-f9a58074,2023-05-13,3.0,441.51,In-Store
TRX-05f5a89d,CUST-eb90314c,PROD-b0febf5c,2023-04-04,4.0,1419.16,Online
TRX-88bf12ce,CUST-a9ab80bd_occur,PROD-5edbd8fd,Happy usually also.,4.0,800.8,In-Store
TRX-f25305d6,CUST-ce93fd54,PROD-e84ae8eb,2023-07-29,4.0,267.12,Online
TRX-47f4acf8,CUST-687156b3,PROD-d6ce3745,2023-05-10,1.0,405.98,Online_NOISE_painting
TRX-7f3dc2bd,CUST-ca33f38f,PROD-33b7d5ed,2023-01-24,3.0,952.5,Mobile App
TRX-3b61fc08,CUST-78359dfd,PROD-957c7575,111,3.0_mind,1199.82,Mobile App
TRX-0d39068b,CUST-d9c2ea36,PROD-29f4cd95,2023-01-29,3.0,844.17,Mobile App
TRX-8b41a909,Have itself popular.,PROD-a      ,2023-     ,3 ,111   ,Mobil     
TRX-e7596f72,CUST-29c69749,PROD-cc0b1ebd,Art drop third firm.,2.0,885.62,Online
TRX-c119ae11,Budget clearly.,PROD-e1ae7b0a,2023-06-09,4.0,66.8,In-Store
TRX-3c13e3ec_owner,CUST-95759ff8,PROD-a9a7608e,2023-06-01,3.0,907.38,Mobile App
TRX-fd58f641,CUST-6363578a,PROD-29be8f62,2023-01-31,3.0,625.65,Mobile App
TRX-251aade2,CUST-88aa44a5,PROD-e84ae8eb,2023-07-14,2.0,133.56,Mobile App
TRX-4d519956,CUST-81fe2da4,PROD-fb0847e9,2023-10-31,1.0,46.53,Online
TRX-2cd92392,CUST-3cad877a,PROD-fe031249,2023-12-12,2.0,243.98,Online
TRX-87122e25,CUST-4af6e97c,PROD-d9ce9bf6,-246,1.0,132.15,Online_NOISE_seem
TRX-57ad347c_stop,CUST-0a5987ae,PROD-bdbc9881,2023-10-10,2.0_NOISE_small,682.18,In-Store
TRX-e0101e9c,CUST-ecafb1e8,PROD-190440a5,2023-02-13,4.0,1761.32_might,final
TRX-d3b20d5c,CUST-ec34dd7c,PROD-cfa821be,2023-05-07,3.0,488.22,Mobile App
TRX-c4d53ade_every,CUST-7ed9f66f,PROD-48bda8f6,2023-03-17,3.0,597.57,Mobile App
TRX-0fea6db6,CUST-be0afd4c,PROD-01aaa947,2023-08-02,3.0,1295.28,air
TRX-d9c5a76e,MISSING_DATA_81ff906e,PROD-2abcd61c,2023-03-26,,166.86,MISSING_DATA_1055e64a
TRX-ad9ecb79,CUST-f5d86d7a,PROD-326247d4,2023-12-13,1.0,317.67,Mobile App
TRX-6b79b5b4,CUST-9e795b44,PROD-98007429,2023-06-10,3.0,149.58,Mobile App
TRX-cd43e3b7,CUST-d19ed9d0,PROD-29f4cd95,2023-06-14,3.0,844.17,In-Store_NOISE_billion
TRX-6a3700bb,CUST-4dac366f,PROD-b8112728,2023-12-09,1.0,32.76,Mobile App
MISSING_DATA_849ba184,CUST-58430e89,PROD-985b28cd,2023-01-27,3.0,819.51,Mobile App
TRX-59b749ad,CUST-15e4e8f6,PROD-ebf8a1ae,2023-04-11,1.0,150.41,Mobile App
TRX-2ad70b2f,CUST-0ff87788,,2023-06-29,1.0,59.38,
MISSING_DATA_592b0ebf,MISSING_DATA_efbe3ae1,MISSING_DATA_6f825058,2023-01-20,3 _NOISE_key,172.86,Online
TRX-b37118d4,CUST-012a1eb3,PROD-d9ce9bf6,2023-05-28,2.0,264.3,Online
TRX-557a2455,,PROD-a58ea094,2023-05-01,4.0_central,1629.96,Mobile App
TRX-e3eeec77,CUST-e6b2daa6,PROD-190440a5,2023-06-18,1.0_have,440.33,In-Store
TRX-e492f387,CUST-6c247aa1_fish,PROD-a7e8c7dd,2023-11-03,1.0,475.85_key,Online
TRX-d18f51f2,CUST-c573d854,PROD-bf119923,2023-02-17,1.0_NOISE_our,54.73_also,Online_NOISE_amount
TRX-22667187,CUST-d64ebf72,PROD-d7886909,Country specific.,4.0_himself,224.0,Mobile App
TRX-8e57270e,CUST-00dc4cd8,PROD-a7f3ebd9,2023-10-05,3.0,1409.67,Online
TRX-56520ded,CUST-7a7ab677,military,2023-06-24,2.0,731.2,In-Store
TRX-c1a41453,CUST-1d7b7fff,PROD-7a7cee61,2023-11-05,4.0_NOISE_official,1247.08,lay
TRX-2bbfec29,Center create game.,PROD-2abcd61c,2023-04-14,2.0,111.24,Online
TRX-0e7f650a,CUST-8a1336d8,PROD-d660ca49,2023-08-04,2.0,529.76_risk,Mobile App
TRX-51612be3,CUST-7f55d832,camera,2023-11-28,1.0,147.17,Online
TRX-fef6166b,CUST-e01c0bc7,PROD-eadbc962,2023-03-30,2.0_NOISE_next,219.0,Mobile App_NOISE_discover
TRX-7c48183a,CUST-75ba0ca5,PROD-206a28be,2023-10-30,4.0,1926.8,Online
TRX-1be58ba9,CUST-11743dc6,protect,2023-06-27,1.0,434.93,In-Store_NOISE_them
TRX-3ed5df31,CUST-f28822c6,PROD-7b2cc2b9,2023-10-19,1.0_here,69.8,In-Store
TRX-55c8a9a5,CUST-341a544a,PROD-2abcd61c,993,4.0,222.48,Online
MISSING_DATA_7f130a08_program,,MISSING_DATA_d4e6e91a,,2 _NOISE_picture,MISSING_DATA_ec9ff231,MISSING_DATA_8c87abd6
TRX-e44ef68c,CUST-e78e7cc5,PROD-07397f5f,2023-09-20,4.0,144.84,Mobile App
TRX-d61ad464,CUST-f355ee42_reason,PROD-05ea6747,2023-03-01,3.0,1432.47_cup,In-Store
MISSING_DATA_382bdceb,CUST-e56fbbf8,,MISSING_DATA_157b3c47,,MISSING_DATA_64243a95,Mobile App
TRX-f6a9327c,CUST-860ac6f9,PROD-e49a73fe,Change store effort.,1.0_ready,332.23_population,Online
TRX-ec15a8ed,CUST-d8d96c14,PROD-1f27a1de,2023-10-06,1.0,166.82_visit,In-Store
,nan_network,,2023-     ,4.0_board,20  ,Mobil     
TRX-2bca2584,CUST-f15c7e8a,PROD-c1ca4f49,2023-06-30,3.0,1169.46,Online
TRX-b6242018,CUST-2d584ce8,PROD-81dbf539,Never he apply.,1.0,378.66,In-Store
TRX-4060e5bc,CUST-005ca393,PROD-fc6f675d,2023-03-14,1.0,288.17_everything,Online
TRX-d11e6667,CUST-0af6fbf5,PROD-efff9037,2023-01-17,3.0,441.24,In-Store
TRX-61f128e2,CUST-cb40a92c,PROD-2f1bd0f2,2023-04-30,1.0,442.49,Mobile App
TRX-99b1b8e4,CUST-4586a8ec,PROD-3caee250,2023-07-15,2.0,211.34,Mobile App
TRX-06f5459b_never,CUST-8c1fb13c,PROD-a243c984,2023-12-07,3.0,1431.03_raise,In-Store
TRX-4b      ,CUST-f6dff869,PROD-60ad6de1,2023-08-06,1.0,452.25,MISSING_DATA_0361ec8c_NOISE_pay
TRX-5ab6782c,CUST-c19670ba,PROD-c994412b,2023-03-21,3.0,269.52,In-Store
TRX-9989e125,CUST-2bdac8cc,PROD-a06e169f,2023-01-12,3.0,1366.71,Online
TRX-aa6e732d_charge,CUST-5c701e81,PROD-2aec3a49,2023-06-27,3.0,318.09,Online
TRX-11da848a,CUST-d3f16c5a,PROD-a10d78a4,2023-10-24,2.0,889.46,In-Store
TRX-127e2721,CUST-411cd8c3,PROD-3e4022b7,2023-06-02,2.0,683.24,Online
,CUST-8ea45ab9_play,MISSING_DATA_719aa28f,2023-11-13,2.0_responsibility,MISSING_DATA_29dad903,In-Store
TRX-21a44d11,CUST-99dedcf9,PROD-190440a5,2023-04-13,1.0,440.33,In-Store
TRX-a2b183c8,CUST-86099d72,PROD-a7e8c7dd,Scene deep food.,2.0,951.7,Online
TRX-ff2ef860,CUST-7      ,PROD-df7ac06d,2023-     ,2.0,182.9,Online
TRX-c159ac0c,CUST-f9e41fbd,PROD-874248ca,2023-07-01,3.0_natural,855.93,Mobile App
TRX-56a9fade,CUST-8bb211e1,PROD-d4460bd4,2023-01-31,4.0_NOISE_still,1536.2,In-Store
TRX-0b48852e,CUST-035c55a5,PROD-e84ae8eb,-12,4.0_herself,267.12,Online
TRX-30557a71,CUST-d984f6ff,PROD-874248ca,194,4.0_NOISE_accept,1141.24,Mobile App
TRX-7d79652b,CUST-f8290a1f,PROD-346c0169,2023-04-19,3.0,827.76,Mobile App
TRX-bc8e2867,CUST-e0bb5070,PROD-0fd413f5,2023-01-25,3.0,495.87,lot
TRX-415ce7f5,CUST-b04af5b9,PROD-5fa0ea7d,2023-02-06,2.0,799.28,Online
TRX-6322f148,CUST-808c99da,PROD-3a722d58,2023-11-24,4.0,1394.24,Mobile App
TRX-5a6e2d96,CUST-50bcc389,PROD-004aea84,2023-03-27,3.0_NOISE_page,429.18,Mobile App
TRX-3d674aa2,CUST-e6fe0f8d,PROD-c313123f,2023-12-14,3.0,1465.62,In-Store
TRX-bb3e01e3,CUST-19cd5f32,PROD-1162b4d0,2023-09-24,3.0,718.98,Online
TRX-74cf7a6d_series,Analysis finish yet.,ground,2023-03-28,3.0,1199.82_kid,In-Store
TRX-77fb9cda,CUST-70a7db34,PROD-98007429,2023-04-11,1.0,49.86,In-Store
TRX-6818cff2,CUST-5e597a78,PROD-e84ae8eb,2023-04-24,3.0,200.34,throughout
TRX-351e1cbf,CUST-fe5009c6,side,2023-05-10,4.0,1289.36,important
TRX-854de3d4,CUST-c93c03a8_within,PROD-da582398,2023-08-02,2.0,222.56,Mobile App
TRX-9378a58d,CUST-8f5ae910,PROD-4ebd2705,2023-02-28,2.0,595.02_few,In-Store
TRX-d8814a25,CUST-5252fc11,PROD-c2fc02b2,2023-07-13,3.0,1461.3,Online
TRX-0ddca8b4,CUST-47b394e8,PROD-1aeb1239,2023-08-17,2.0,968.22,In-Store
TRX-affa5e5f_special,CUST-64e88145,PROD-dacda3d1,2023-04-28,2.0,83.6,In-Store_NOISE_fight
MISSING_DATA_532904bd,,PROD-9cd316c1,2023-07-10,4.0,1398.08,In-Store_NOISE_others
MISSING_DATA_98189587,CUST-f87b91a7_show,,MISSING_DATA_93c6d99a,4 ,194   ,MISSING_DATA_ab0ed71c
TRX-ee5380e7,CUST-1cb9250a,PROD-eadbc962,2023-10-08,1.0_image,109.5,Mobile App
TRX-84430f55,CUST-e557e36c,PROD-7f8711c4,2023-01-15,3.0,1445.94,Mobile App_NOISE_he
TRX-15339357_return,CUST-668a6257,PROD-bf4bf62e,2023-07-07,4.0,1278.4,Mobile App
TRX-ab477bf0,CUST-8c9a9554,PROD-81dbf539,45,1.0,378.66_range,Mobile App
TRX-842ae98e,MISSING_DATA_28547a5f_reflect,PROD-d660ca49,2023-     ,,,
TRX-185f8819,CUST-92989f1e,PROD-43028743,2023-04-11,1.0,50.92,Mobile App
TRX-022170da,CUST-4bac4ed3,PROD-07397f5f,2023-12-19,4.0,144.84,In-Store
TRX-f16402cb,CUST-b52bb013,PROD-34b8b606,2023-02-12,3.0,388.65,Mobile App
TRX-6a84a05b,CUST-01e63fac,PROD-1f031ffb,2023-08-02,2.0,199.74,In-Store_NOISE_way
TRX-6e453dc0,CUST-7f4619d0,PROD-39310186,2023-04-10,4.0_NOISE_beat,1511.2_allow,Online
TRX-3df8efca,CUST-8816bbca,PROD-c23e242f,2023-09-15,3.0,1389.3,In-Store
TRX-0d25fa2b,CUST-5c131316,PROD-bb171422,2023-12-03,4.0_tree,204.84,In-Store
MISSING_DATA_c1c714a2,CUST-5ce7488d,MISSING_DATA_28f97914,2023-05-22,MISSING_DATA_d3a36675,1680.44,Mobil     
TRX-3dcb749e,CUST-3d0480f3,PROD-93865c6d,2023-11-22,3.0,884.52,Mobile App
TRX-166b78a5_later,CUST-13edc151,PROD-2ba0c741,2023-12-04,4.0,1425.44,Online
TRX-ab8b642e,CUST-7affc33f,PROD-2199b8ed,2023-10-07,2.0,112.28,Mobile App
TRX-0629fd80,CUST-2c657ee4,PROD-91e8e92e,2023-02-16,3.0,1123.98,In-Store
